Module	Section	Sample Name	Source
RSeQC	read_duplication	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/read_duplication/28.pos.DupRate.xls
RSeQC	read_duplication	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/read_duplication/33.pos.DupRate.xls
RSeQC	read_duplication	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/read_duplication/32.pos.DupRate.xls
RSeQC	read_duplication	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/read_duplication/5.pos.DupRate.xls
RSeQC	junction_annotation	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/28.junction_annotation.log
RSeQC	junction_annotation	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/29.junction_annotation.log
RSeQC	junction_annotation	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/33.junction_annotation.log
RSeQC	junction_annotation	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/26.junction_annotation.log
RSeQC	junction_annotation	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/32.junction_annotation.log
RSeQC	junction_annotation	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/27.junction_annotation.log
RSeQC	junction_annotation	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/17.junction_annotation.log
RSeQC	junction_annotation	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/30.junction_annotation.log
RSeQC	junction_annotation	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/31.junction_annotation.log
RSeQC	junction_annotation	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/20.junction_annotation.log
RSeQC	junction_annotation	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/5.junction_annotation.log
RSeQC	junction_annotation	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_annotation/2.junction_annotation.log
RSeQC	junction_saturation	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/5.junctionSaturation_plot.r
RSeQC	junction_saturation	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/2.junctionSaturation_plot.r
RSeQC	junction_saturation	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/17.junctionSaturation_plot.r
RSeQC	junction_saturation	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/31.junctionSaturation_plot.r
RSeQC	junction_saturation	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/26.junctionSaturation_plot.r
RSeQC	junction_saturation	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/32.junctionSaturation_plot.r
RSeQC	junction_saturation	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/20.junctionSaturation_plot.r
RSeQC	junction_saturation	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/27.junctionSaturation_plot.r
RSeQC	junction_saturation	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/33.junctionSaturation_plot.r
RSeQC	junction_saturation	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/29.junctionSaturation_plot.r
RSeQC	junction_saturation	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/30.junctionSaturation_plot.r
RSeQC	junction_saturation	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/junction_saturation/28.junctionSaturation_plot.r
RSeQC	infer_experiment	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/5.infer_experiment.txt
RSeQC	infer_experiment	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/33.infer_experiment.txt
RSeQC	infer_experiment	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/17.infer_experiment.txt
RSeQC	infer_experiment	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/28.infer_experiment.txt
RSeQC	infer_experiment	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/31.infer_experiment.txt
RSeQC	infer_experiment	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/30.infer_experiment.txt
RSeQC	infer_experiment	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/26.infer_experiment.txt
RSeQC	infer_experiment	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/27.infer_experiment.txt
RSeQC	infer_experiment	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/29.infer_experiment.txt
RSeQC	infer_experiment	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/2.infer_experiment.txt
RSeQC	infer_experiment	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/20.infer_experiment.txt
RSeQC	infer_experiment	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/infer_experiment/32.infer_experiment.txt
RSeQC	bam_stat	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/33.bam_stat.txt
RSeQC	bam_stat	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/26.bam_stat.txt
RSeQC	bam_stat	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/5.bam_stat.txt
RSeQC	bam_stat	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/31.bam_stat.txt
RSeQC	bam_stat	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/32.bam_stat.txt
RSeQC	bam_stat	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/17.bam_stat.txt
RSeQC	bam_stat	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/28.bam_stat.txt
RSeQC	bam_stat	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/29.bam_stat.txt
RSeQC	bam_stat	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/20.bam_stat.txt
RSeQC	bam_stat	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/2.bam_stat.txt
RSeQC	bam_stat	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/30.bam_stat.txt
RSeQC	bam_stat	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/rseqc/bam_stat/27.bam_stat.txt
Samtools	stats	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/31.markdup.sorted.bam.stats
Samtools	stats	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/20.markdup.sorted.bam.stats
Samtools	stats	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/27.markdup.sorted.bam.stats
Samtools	stats	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/30.markdup.sorted.bam.stats
Samtools	stats	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/33.markdup.sorted.bam.stats
Samtools	stats	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/2.markdup.sorted.bam.stats
Samtools	stats	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/32.markdup.sorted.bam.stats
Samtools	stats	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/5.markdup.sorted.bam.stats
Samtools	stats	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/17.markdup.sorted.bam.stats
Samtools	stats	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/28.markdup.sorted.bam.stats
Samtools	stats	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/29.markdup.sorted.bam.stats
Samtools	stats	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/stats/26.markdup.sorted.bam.stats
Samtools	flagstat	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/30.markdup.sorted.bam.flagstat
Samtools	flagstat	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/33.markdup.sorted.bam.flagstat
Samtools	flagstat	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/5.markdup.sorted.bam.flagstat
Samtools	flagstat	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/2.markdup.sorted.bam.flagstat
Samtools	flagstat	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/20.markdup.sorted.bam.flagstat
Samtools	flagstat	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/29.markdup.sorted.bam.flagstat
Samtools	flagstat	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/32.markdup.sorted.bam.flagstat
Samtools	flagstat	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/31.markdup.sorted.bam.flagstat
Samtools	flagstat	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/27.markdup.sorted.bam.flagstat
Samtools	flagstat	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/28.markdup.sorted.bam.flagstat
Samtools	flagstat	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/26.markdup.sorted.bam.flagstat
Samtools	flagstat	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/flagstat/17.markdup.sorted.bam.flagstat
Samtools	idxstats	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/5.markdup.sorted.bam.idxstats
Samtools	idxstats	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/27.markdup.sorted.bam.idxstats
Samtools	idxstats	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/26.markdup.sorted.bam.idxstats
Samtools	idxstats	2	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/2.markdup.sorted.bam.idxstats
Samtools	idxstats	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/32.markdup.sorted.bam.idxstats
Samtools	idxstats	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/29.markdup.sorted.bam.idxstats
Samtools	idxstats	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/31.markdup.sorted.bam.idxstats
Samtools	idxstats	20	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/20.markdup.sorted.bam.idxstats
Samtools	idxstats	17	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/17.markdup.sorted.bam.idxstats
Samtools	idxstats	33	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/33.markdup.sorted.bam.idxstats
Samtools	idxstats	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/30.markdup.sorted.bam.idxstats
Samtools	idxstats	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/samtools/idxstats/28.markdup.sorted.bam.idxstats
STAR	SummaryLog	27	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/27.Log.final.out
STAR	SummaryLog	31	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/31.Log.final.out
STAR	SummaryLog	5	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/5.Log.final.out
STAR	SummaryLog	28	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/28.Log.final.out
STAR	SummaryLog	29	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/29.Log.final.out
STAR	SummaryLog	32	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/32.Log.final.out
STAR	SummaryLog	26	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/26.Log.final.out
STAR	SummaryLog	30	/storage/Nuevo_Analisis_Bosque/Fastq/work/52/fec137d4209932c0b7ec07bb6d1360/star/30.Log.final.out
