[2025-04-01 05:20:25,752] multiqc                                            [DEBUG  ]  This is MultiQC v1.19
[2025-04-01 05:20:40,040] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/17_2_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,099] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/33_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,158] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/27_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,208] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/17_1_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,249] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/32_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,304] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/20_1_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,369] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/26_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,428] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/28_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,495] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/31_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,516] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/raw/2_1_fastqc.zip' as it matched the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/2_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/33_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/17_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/31_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/5_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/5_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/30_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,560] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/2_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/28_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/20_2_val_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/17_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/20_1_val_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/27_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/26_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/29_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/trim/32_trimmed_fastqc.zip' as it didn't match the path_filters for 'FastQC (raw)'
[2025-04-01 05:20:40,561] multiqc.modules.fastqc.fastqc                      [INFO   ]  Found 16 reports
[2025-04-01 05:20:42,975] multiqc.modules.cutadapt.cutadapt                  [INFO   ]  Found 16 reports
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/29_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/20_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/5_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/2_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/30_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/5_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/17_2_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/33_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/27_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/17_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/32_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/20_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/26_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/28_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/31_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Skipping './fastqc/raw/2_1_fastqc.zip' as it didn't match the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,704] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/2_1_val_1_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,784] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/33_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,836] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/17_2_val_2_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,888] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/31_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,932] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/5_2_val_2_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,965] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/5_1_val_1_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:43,992] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/30_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,048] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/2_2_val_2_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,098] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/28_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,140] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/20_2_val_2_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,184] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/17_1_val_1_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,220] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/20_1_val_1_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,263] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/27_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,322] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/26_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,368] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/29_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,403] multiqc.modules.base_module                        [DEBUG  ]  fastqc/zip - Selecting './fastqc/trim/32_trimmed_fastqc.zip' as it matched the path_filters for 'FastQC (trimmed)'
[2025-04-01 05:20:44,445] multiqc.modules.fastqc.fastqc                      [INFO   ]  Found 16 reports
[2025-04-01 05:20:46,524] multiqc.utils.software_versions                    [DEBUG  ]  Reading software versions from config.software_versions
[2025-04-01 05:20:46,524] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'STAR_SALMON DESeq2 sample similarity'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'STAR_SALMON DESeq2 sample similarity'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'STAR_SALMON DESeq2 sample similarity'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'STAR_SALMON DESeq2 PCA plot'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'STAR_SALMON DESeq2 PCA plot'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'STAR_SALMON DESeq2 PCA plot'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'DupRadar'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'DupRadar'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'DupRadar'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'Picard'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Picard'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Picard'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'QualiMap'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'QualiMap'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'QualiMap'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'RSeQC'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'RSeQC'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'RSeQC'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'Samtools'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Samtools'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Samtools'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'STAR'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'STAR'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'STAR'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'FastQC (raw)'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'FastQC (raw)'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'FastQC (raw)'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'Cutadapt'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'Cutadapt'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'Cutadapt'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'FastQC (trimmed)'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'FastQC (trimmed)'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'FastQC (trimmed)'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'nf-core/rnaseq Methods Description'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'software_versions' not found for module 'nf-core/rnaseq Methods Description'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-summary' not found for module 'nf-core/rnaseq Methods Description'.
[2025-04-01 05:20:46,525] multiqc                                            [DEBUG  ]  Reordering sections: anchor 'nf-core-rnaseq-methods-description' not found for module 'nf-core/rnaseq Software Versions'.
